,province,temperature
34092,宁夏,6.0
34093,宁夏,5.0
34094,宁夏,2.0
34095,宁夏,-1.0
34096,宁夏,-2.0
34097,宁夏,-2.0
34098,宁夏,-4.0
34099,宁夏,-5.0
34100,宁夏,-6.0
34101,宁夏,-7.0
34102,宁夏,-6.0
34103,宁夏,-6.0
34104,宁夏,-7.0
34105,宁夏,-8.0
34106,宁夏,-8.0
34107,宁夏,-8.0
34108,宁夏,-9.0
34109,宁夏,-9.0
34110,宁夏,-8.0
34111,宁夏,-3.0
34112,宁夏,0.0
34113,宁夏,3.0
34114,宁夏,5.0
34115,宁夏,6.0
34116,宁夏,6.0
34117,宁夏,7.0
34118,宁夏,5.0
34119,宁夏,1.0
34120,宁夏,-2.0
34121,宁夏,-4.0
34122,宁夏,-5.0
34123,宁夏,-5.0
34124,宁夏,-6.0
34125,宁夏,-6.0
34126,宁夏,-7.0
34127,宁夏,-7.0
34128,宁夏,-7.0
34129,宁夏,-8.0
34130,宁夏,-8.0
34131,宁夏,-8.0
34132,宁夏,-9.0
34133,宁夏,-9.0
34134,宁夏,-9.0
34135,宁夏,-8.0
34136,宁夏,-5.0
34137,宁夏,1.0
34138,宁夏,4.0
34139,宁夏,5.0
34140,宁夏,6.0
34141,宁夏,6.0
34142,宁夏,6.0
34143,宁夏,5.0
34144,宁夏,1.0
34145,宁夏,0.0
34146,宁夏,-3.0
34147,宁夏,-4.0
34148,宁夏,-5.0
34149,宁夏,-6.0
34150,宁夏,-4.0
34151,宁夏,-5.0
34152,宁夏,-6.0
34153,宁夏,-6.0
34154,宁夏,-7.0
34155,宁夏,-7.0
34156,宁夏,-8.0
34157,宁夏,-9.0
34158,宁夏,-9.0
34159,宁夏,-6.0
34160,宁夏,-7.0
34161,宁夏,-1.0
34162,宁夏,3.0
34163,宁夏,4.0
34164,宁夏,5.0
34165,宁夏,6.0
34166,宁夏,7.0
34167,宁夏,7.0
34168,宁夏,5.0
34169,宁夏,0.0
34170,宁夏,-3.0
34171,宁夏,-4.0
34172,宁夏,-5.0
34173,宁夏,-5.0
34174,宁夏,-6.0
34175,宁夏,2.0
34176,宁夏,2.0
34177,宁夏,1.0
34178,宁夏,2.0
34179,宁夏,1.0
34180,宁夏,0.0
34181,宁夏,-1.0
34182,宁夏,-2.0
34183,宁夏,-2.0
34184,宁夏,-3.0
34185,宁夏,-3.0
34186,宁夏,0.0
34187,宁夏,2.0
34188,宁夏,4.0
34189,宁夏,6.0
34190,宁夏,7.0
34191,宁夏,8.0
34192,宁夏,8.0
34193,宁夏,6.0
34194,宁夏,3.0
34195,宁夏,2.0
34196,宁夏,-1.0
34197,宁夏,-2.0
34198,宁夏,-3.0
34199,宁夏,-3.0
34200,宁夏,-5.0
34201,宁夏,-5.0
34202,宁夏,-6.0
34203,宁夏,-7.0
34204,宁夏,-6.0
34205,宁夏,-7.0
34206,宁夏,-8.0
34207,宁夏,-8.0
34208,宁夏,-8.0
34209,宁夏,-8.0
34210,宁夏,-8.0
34211,宁夏,-4.0
34212,宁夏,-1.0
34213,宁夏,2.0
34214,宁夏,5.0
34215,宁夏,6.0
34216,宁夏,7.0
34217,宁夏,7.0
34218,宁夏,6.0
34219,宁夏,3.0
34220,宁夏,1.0
34221,宁夏,-1.0
34222,宁夏,-2.0
34223,宁夏,-3.0
34224,宁夏,-3.0
34225,宁夏,1.0
34226,宁夏,0.0
34227,宁夏,-3.0
34228,宁夏,-4.0
34229,宁夏,-5.0
34230,宁夏,-6.0
34231,宁夏,-8.0
34232,宁夏,-8.0
34233,宁夏,-8.0
34234,宁夏,-10.0
34235,宁夏,-8.0
34236,宁夏,-2.0
34237,宁夏,0.0
34238,宁夏,3.0
34239,宁夏,5.0
34240,宁夏,7.0
34241,宁夏,7.0
34242,宁夏,7.0
34243,宁夏,7.0
34244,宁夏,3.0
34245,宁夏,-1.0
34246,宁夏,-3.0
34247,宁夏,-5.0
34248,宁夏,-7.0
34249,宁夏,-7.0
34250,宁夏,2.0
34251,宁夏,2.0
34252,宁夏,1.0
34253,宁夏,2.0
34254,宁夏,1.0
34255,宁夏,0.0
34256,宁夏,-1.0
34257,宁夏,-2.0
34258,宁夏,-2.0
34259,宁夏,-3.0
34260,宁夏,-3.0
34261,宁夏,0.0
34262,宁夏,2.0
34263,宁夏,4.0
34264,宁夏,6.0
34265,宁夏,7.0
34266,宁夏,8.0
34267,宁夏,8.0
34268,宁夏,6.0
34269,宁夏,3.0
34270,宁夏,2.0
34271,宁夏,-1.0
34272,宁夏,-2.0
34273,宁夏,-3.0
34274,宁夏,-3.0
34275,宁夏,2.0
34276,宁夏,2.0
34277,宁夏,1.0
34278,宁夏,2.0
34279,宁夏,1.0
34280,宁夏,0.0
34281,宁夏,-1.0
34282,宁夏,-2.0
34283,宁夏,-2.0
34284,宁夏,-3.0
34285,宁夏,-3.0
34286,宁夏,0.0
34287,宁夏,2.0
34288,宁夏,4.0
34289,宁夏,6.0
34290,宁夏,7.0
34291,宁夏,8.0
34292,宁夏,8.0
34293,宁夏,6.0
34294,宁夏,3.0
34295,宁夏,2.0
34296,宁夏,-1.0
34297,宁夏,-2.0
34298,宁夏,-3.0
34299,宁夏,-3.0
34300,宁夏,1.0
34301,宁夏,-1.0
34302,宁夏,0.0
34303,宁夏,2.0
34304,宁夏,1.0
34305,宁夏,1.0
34306,宁夏,0.0
34307,宁夏,-2.0
34308,宁夏,-2.0
34309,宁夏,-3.0
34310,宁夏,-3.0
34311,宁夏,-3.0
34312,宁夏,0.0
34313,宁夏,2.0
34314,宁夏,4.0
34315,宁夏,6.0
34316,宁夏,7.0
34317,宁夏,8.0
34318,宁夏,7.0
34319,宁夏,6.0
34320,宁夏,1.0
34321,宁夏,-2.0
34322,宁夏,-2.0
34323,宁夏,-3.0
34324,宁夏,-3.0
34325,宁夏,-1.0
34326,宁夏,-1.0
34327,宁夏,-1.0
34328,宁夏,-1.0
34329,宁夏,-1.0
34330,宁夏,-2.0
34331,宁夏,-2.0
34332,宁夏,-3.0
34333,宁夏,-3.0
34334,宁夏,-3.0
34335,宁夏,-1.0
34336,宁夏,0.0
34337,宁夏,2.0
34338,宁夏,3.0
34339,宁夏,4.0
34340,宁夏,5.0
34341,宁夏,6.0
34342,宁夏,6.0
34343,宁夏,5.0
34344,宁夏,3.0
34345,宁夏,1.0
34346,宁夏,0.0
34347,宁夏,-2.0
34348,宁夏,-1.0
34349,宁夏,-1.0
34350,宁夏,-7.0
34351,宁夏,-9.0
34352,宁夏,-9.0
34353,宁夏,-9.0
34354,宁夏,-10.0
34355,宁夏,-10.0
34356,宁夏,-11.0
34357,宁夏,-11.0
34358,宁夏,-12.0
34359,宁夏,-12.0
34360,宁夏,-12.0
34361,宁夏,-10.0
34362,宁夏,-6.0
34363,宁夏,0.0
34364,宁夏,5.0
34365,宁夏,6.0
34366,宁夏,6.0
34367,宁夏,6.0
34368,宁夏,6.0
34369,宁夏,5.0
34370,宁夏,1.0
34371,宁夏,-3.0
34372,宁夏,-4.0
34373,宁夏,-5.0
34374,宁夏,-6.0
34375,宁夏,-4.0
34376,宁夏,-5.0
34377,宁夏,-5.0
34378,宁夏,-4.0
34379,宁夏,-5.0
34380,宁夏,-4.0
34381,宁夏,-7.0
34382,宁夏,-6.0
34383,宁夏,-2.0
34384,宁夏,-4.0
34385,宁夏,-5.0
34386,宁夏,-2.0
34387,宁夏,3.0
34388,宁夏,5.0
34389,宁夏,6.0
34390,宁夏,4.0
34391,宁夏,5.0
34392,宁夏,7.0
34393,宁夏,6.0
34394,宁夏,5.0
34395,宁夏,1.0
34396,宁夏,-1.0
34397,宁夏,-1.0
34398,宁夏,0.0
34399,宁夏,1.0
34400,宁夏,-1.0
34401,宁夏,-1.0
34402,宁夏,-2.0
34403,宁夏,-3.0
34404,宁夏,-4.0
34405,宁夏,-4.0
34406,宁夏,-5.0
34407,宁夏,-5.0
34408,宁夏,-6.0
34409,宁夏,-5.0
34410,宁夏,-5.0
34411,宁夏,-4.0
34412,宁夏,0.0
34413,宁夏,5.0
34414,宁夏,6.0
34415,宁夏,7.0
34416,宁夏,7.0
34417,宁夏,7.0
34418,宁夏,6.0
34419,宁夏,3.0
34420,宁夏,0.0
34421,宁夏,-2.0
34422,宁夏,-2.0
34423,宁夏,-1.0
34424,宁夏,-1.0
34425,宁夏,-1.0
34426,宁夏,-1.0
34427,宁夏,-1.0
34428,宁夏,-1.0
34429,宁夏,-1.0
34430,宁夏,-1.0
34431,宁夏,-2.0
34432,宁夏,-2.0
34433,宁夏,-3.0
34434,宁夏,-3.0
34435,宁夏,-3.0
34436,宁夏,-1.0
34437,宁夏,0.0
34438,宁夏,2.0
34439,宁夏,3.0
34440,宁夏,4.0
34441,宁夏,5.0
34442,宁夏,6.0
34443,宁夏,6.0
34444,宁夏,5.0
34445,宁夏,3.0
34446,宁夏,1.0
34447,宁夏,0.0
34448,宁夏,-2.0
34449,宁夏,-1.0
34450,宁夏,-2.0
34451,宁夏,-3.0
34452,宁夏,-3.0
34453,宁夏,-5.0
34454,宁夏,-7.0
34455,宁夏,-8.0
34456,宁夏,-8.0
34457,宁夏,-8.0
34458,宁夏,-9.0
34459,宁夏,-9.0
34460,宁夏,-10.0
34461,宁夏,-8.0
34462,宁夏,-3.0
34463,宁夏,2.0
34464,宁夏,6.0
34465,宁夏,7.0
34466,宁夏,8.0
34467,宁夏,8.0
34468,宁夏,8.0
34469,宁夏,7.0
34470,宁夏,5.0
34471,宁夏,0.0
34472,宁夏,-1.0
34473,宁夏,0.0
34474,宁夏,0.0
34475,宁夏,-2.0
34476,宁夏,-3.0
34477,宁夏,-3.0
34478,宁夏,-5.0
34479,宁夏,-5.0
34480,宁夏,-6.0
34481,宁夏,-7.0
34482,宁夏,-8.0
34483,宁夏,-7.0
34484,宁夏,-9.0
34485,宁夏,-9.0
34486,宁夏,-8.0
34487,宁夏,-4.0
34488,宁夏,-1.0
34489,宁夏,2.0
34490,宁夏,4.0
34491,宁夏,7.0
34492,宁夏,7.0
34493,宁夏,7.0
34494,宁夏,7.0
34495,宁夏,3.0
34496,宁夏,0.0
34497,宁夏,-2.0
34498,宁夏,-2.0
34499,宁夏,-2.0
34500,宁夏,-1.0
34501,宁夏,-1.0
34502,宁夏,-3.0
34503,宁夏,-2.0
34504,宁夏,-3.0
34505,宁夏,-2.0
34506,宁夏,-3.0
34507,宁夏,-4.0
34508,宁夏,-4.0
34509,宁夏,-5.0
34510,宁夏,-5.0
34511,宁夏,-4.0
34512,宁夏,-2.0
34513,宁夏,2.0
34514,宁夏,4.0
34515,宁夏,5.0
34516,宁夏,6.0
34517,宁夏,8.0
34518,宁夏,9.0
34519,宁夏,7.0
34520,宁夏,3.0
34521,宁夏,0.0
34522,宁夏,-1.0
34523,宁夏,-1.0
34524,宁夏,-2.0
34525,宁夏,-3.0
34526,宁夏,-3.0
34527,宁夏,-5.0
34528,宁夏,-5.0
34529,宁夏,-6.0
34530,宁夏,-7.0
34531,宁夏,-8.0
34532,宁夏,-7.0
34533,宁夏,-9.0
34534,宁夏,-9.0
34535,宁夏,-8.0
34536,宁夏,-4.0
34537,宁夏,-1.0
34538,宁夏,2.0
34539,宁夏,4.0
34540,宁夏,7.0
34541,宁夏,7.0
34542,宁夏,7.0
34543,宁夏,7.0
34544,宁夏,3.0
34545,宁夏,0.0
34546,宁夏,-2.0
34547,宁夏,-2.0
34548,宁夏,-2.0
34549,宁夏,-3.0
34550,宁夏,1.0
34551,宁夏,0.0
34552,宁夏,-1.0
34553,宁夏,0.0
34554,宁夏,0.0
34555,宁夏,0.0
34556,宁夏,-2.0
34557,宁夏,-2.0
34558,宁夏,-2.0
34559,宁夏,-4.0
34560,宁夏,-3.0
34561,宁夏,-2.0
34562,宁夏,0.0
34563,宁夏,2.0
34564,宁夏,4.0
34565,宁夏,5.0
34566,宁夏,5.0
34567,宁夏,5.0
34568,宁夏,5.0
34569,宁夏,4.0
34570,宁夏,1.0
34571,宁夏,-1.0
34572,宁夏,-2.0
34573,宁夏,-2.0
34574,宁夏,-2.0
34575,河南,4.0
34576,河南,4.0
34577,河南,3.0
34578,河南,3.0
34579,河南,2.0
34580,河南,1.0
34581,河南,1.0
34582,河南,1.0
34583,河南,3.0
34584,河南,5.0
34585,河南,5.0
34586,河南,6.0
34587,河南,7.0
34588,河南,8.0
34589,河南,9.0
34590,河南,9.0
34591,河南,10.0
34592,河南,10.0
34593,河南,10.0
34594,河南,8.0
34595,河南,7.0
34596,河南,6.0
34597,河南,6.0
34598,河南,5.0
34599,河南,5.0
34600,河南,9.0
34601,河南,8.0
34602,河南,8.0
34603,河南,7.0
34604,河南,6.0
34605,河南,5.0
34606,河南,5.0
34607,河南,4.0
34608,河南,4.0
34609,河南,3.0
34610,河南,3.0
34611,河南,4.0
34612,河南,6.0
34613,河南,8.0
34614,河南,9.0
34615,河南,11.0
34616,河南,11.0
34617,河南,10.0
34618,河南,9.0
34619,河南,8.0
34620,河南,7.0
34621,河南,6.0
34622,河南,5.0
34623,河南,4.0
34624,河南,4.0
34625,河南,4.0
34626,河南,3.0
34627,河南,3.0
34628,河南,2.0
34629,河南,2.0
34630,河南,2.0
34631,河南,1.0
34632,河南,1.0
34633,河南,1.0
34634,河南,1.0
34635,河南,5.0
34636,河南,7.0
34637,河南,8.0
34638,河南,9.0
34639,河南,10.0
34640,河南,10.0
34641,河南,11.0
34642,河南,10.0
34643,河南,9.0
34644,河南,7.0
34645,河南,6.0
34646,河南,5.0
34647,河南,5.0
34648,河南,4.0
34649,河南,4.0
34650,河南,9.0
34651,河南,8.0
34652,河南,8.0
34653,河南,7.0
34654,河南,6.0
34655,河南,8.0
34656,河南,5.0
34657,河南,5.0
34658,河南,5.0
34659,河南,6.0
34660,河南,6.0
34661,河南,8.0
34662,河南,8.0
34663,河南,9.0
34664,河南,10.0
34665,河南,11.0
34666,河南,10.0
34667,河南,10.0
34668,河南,8.0
34669,河南,6.0
34670,河南,5.0
34671,河南,4.0
34672,河南,4.0
34673,河南,2.0
34674,河南,1.0
34675,河南,6.0
34676,河南,6.0
34677,河南,4.0
34678,河南,3.0
34679,河南,2.0
34680,河南,1.0
34681,河南,2.0
34682,河南,1.0
34683,河南,1.0
34684,河南,0.0
34685,河南,1.0
34686,河南,4.0
34687,河南,6.0
34688,河南,9.0
34689,河南,10.0
34690,河南,11.0
34691,河南,11.0
34692,河南,11.0
34693,河南,11.0
34694,河南,9.0
34695,河南,7.0
34696,河南,6.0
34697,河南,4.0
34698,河南,4.0
34699,河南,4.0
34700,河南,5.0
34701,河南,5.0
34702,河南,3.0
34703,河南,2.0
34704,河南,2.0
34705,河南,1.0
34706,河南,1.0
34707,河南,0.0
34708,河南,0.0
34709,河南,0.0
34710,河南,1.0
34711,河南,4.0
34712,河南,6.0
34713,河南,8.0
34714,河南,9.0
34715,河南,10.0
34716,河南,11.0
34717,河南,12.0
34718,河南,11.0
34719,河南,9.0
34720,河南,8.0
34721,河南,6.0
34722,河南,6.0
34723,河南,4.0
34724,河南,3.0
34725,河南,8.0
34726,河南,5.0
34727,河南,6.0
34728,河南,6.0
34729,河南,4.0
34730,河南,3.0
34731,河南,4.0
34732,河南,3.0
34733,河南,4.0
34734,河南,4.0
34735,河南,4.0
34736,河南,5.0
34737,河南,7.0
34738,河南,8.0
34739,河南,9.0
34740,河南,9.0
34741,河南,9.0
34742,河南,8.0
34743,河南,7.0
34744,河南,6.0
34745,河南,5.0
34746,河南,5.0
34747,河南,4.0
34748,河南,4.0
34749,河南,3.0
34750,河南,5.0
34751,河南,4.0
34752,河南,3.0
34753,河南,3.0
34754,河南,2.0
34755,河南,2.0
34756,河南,2.0
34757,河南,1.0
34758,河南,1.0
34759,河南,1.0
34760,河南,1.0
34761,河南,5.0
34762,河南,7.0
34763,河南,8.0
34764,河南,9.0
34765,河南,10.0
34766,河南,10.0
34767,河南,11.0
34768,河南,10.0
34769,河南,9.0
34770,河南,7.0
34771,河南,6.0
34772,河南,5.0
34773,河南,5.0
34774,河南,4.0
34775,河南,4.0
34776,河南,3.0
34777,河南,3.0
34778,河南,2.0
34779,河南,1.0
34780,河南,1.0
34781,河南,1.0
34782,河南,3.0
34783,河南,5.0
34784,河南,5.0
34785,河南,6.0
34786,河南,7.0
34787,河南,8.0
34788,河南,9.0
34789,河南,9.0
34790,河南,10.0
34791,河南,10.0
34792,河南,10.0
34793,河南,8.0
34794,河南,7.0
34795,河南,6.0
34796,河南,6.0
34797,河南,5.0
34798,河南,5.0
34799,河南,4.0
34800,河南,4.0
34801,河南,3.0
34802,河南,3.0
34803,河南,2.0
34804,河南,1.0
34805,河南,1.0
34806,河南,1.0
34807,河南,3.0
34808,河南,5.0
34809,河南,5.0
34810,河南,6.0
34811,河南,7.0
34812,河南,8.0
34813,河南,9.0
34814,河南,9.0
34815,河南,10.0
34816,河南,10.0
34817,河南,10.0
34818,河南,8.0
34819,河南,7.0
34820,河南,6.0
34821,河南,6.0
34822,河南,5.0
34823,河南,5.0
34824,河南,4.0
34825,河南,4.0
34826,河南,3.0
34827,河南,3.0
34828,河南,2.0
34829,河南,1.0
34830,河南,1.0
34831,河南,1.0
34832,河南,3.0
34833,河南,5.0
34834,河南,5.0
34835,河南,6.0
34836,河南,7.0
34837,河南,8.0
34838,河南,9.0
34839,河南,9.0
34840,河南,10.0
34841,河南,10.0
34842,河南,10.0
34843,河南,8.0
34844,河南,7.0
34845,河南,6.0
34846,河南,6.0
34847,河南,5.0
34848,河南,5.0
34849,河南,4.0
34850,河南,4.0
34851,河南,3.0
34852,河南,3.0
34853,河南,2.0
34854,河南,1.0
34855,河南,1.0
34856,河南,1.0
34857,河南,3.0
34858,河南,5.0
34859,河南,5.0
34860,河南,6.0
34861,河南,7.0
34862,河南,8.0
34863,河南,9.0
34864,河南,9.0
34865,河南,10.0
34866,河南,10.0
34867,河南,10.0
34868,河南,8.0
34869,河南,7.0
34870,河南,6.0
34871,河南,6.0
34872,河南,5.0
34873,河南,5.0
34874,河南,4.0
34875,河南,4.0
34876,河南,3.0
34877,河南,3.0
34878,河南,2.0
34879,河南,1.0
34880,河南,1.0
34881,河南,1.0
34882,河南,3.0
34883,河南,5.0
34884,河南,5.0
34885,河南,6.0
34886,河南,7.0
34887,河南,8.0
34888,河南,9.0
34889,河南,9.0
34890,河南,10.0
34891,河南,10.0
34892,河南,10.0
34893,河南,8.0
34894,河南,7.0
34895,河南,6.0
34896,河南,6.0
34897,河南,5.0
34898,河南,5.0
34899,河南,4.0
34900,河南,4.0
34901,河南,4.0
34902,河南,3.0
34903,河南,2.0
34904,河南,2.0
34905,河南,2.0
34906,河南,1.0
34907,河南,1.0
34908,河南,1.0
34909,河南,0.0
34910,河南,1.0
34911,河南,3.0
34912,河南,4.0
34913,河南,5.0
34914,河南,5.0
34915,河南,6.0
34916,河南,6.0
34917,河南,5.0
34918,河南,4.0
34919,河南,4.0
34920,河南,3.0
34921,河南,2.0
34922,河南,2.0
34923,河南,1.0
34924,河南,1.0
34925,河南,6.0
34926,河南,6.0
34927,河南,6.0
34928,河南,6.0
34929,河南,5.0
34930,河南,5.0
34931,河南,4.0
34932,河南,4.0
34933,河南,3.0
34934,河南,2.0
34935,河南,2.0
34936,河南,2.0
34937,河南,3.0
34938,河南,4.0
34939,河南,5.0
34940,河南,6.0
34941,河南,7.0
34942,河南,7.0
34943,河南,7.0
34944,河南,5.0
34945,河南,4.0
34946,河南,3.0
34947,河南,2.0
34948,河南,2.0
34949,河南,2.0
34950,河南,4.0
34951,河南,2.0
34952,河南,1.0
34953,河南,1.0
34954,河南,3.0
34955,河南,3.0
34956,河南,3.0
34957,河南,2.0
34958,河南,2.0
34959,河南,2.0
34960,河南,2.0
34961,河南,2.0
34962,河南,3.0
34963,河南,4.0
34964,河南,5.0
34965,河南,6.0
34966,河南,6.0
34967,河南,7.0
34968,河南,6.0
34969,河南,6.0
34970,河南,5.0
34971,河南,4.0
34972,河南,3.0
34973,河南,2.0
34974,河南,2.0
34975,河南,1.0
34976,河南,0.0
34977,河南,0.0
34978,河南,0.0
34979,河南,-1.0
34980,河南,2.0
34981,河南,3.0
34982,河南,2.0
34983,河南,1.0
34984,河南,0.0
34985,河南,0.0
34986,河南,0.0
34987,河南,1.0
34988,河南,3.0
34989,河南,4.0
34990,河南,6.0
34991,河南,7.0
34992,河南,7.0
34993,河南,7.0
34994,河南,6.0
34995,河南,5.0
34996,河南,4.0
34997,河南,3.0
34998,河南,3.0
34999,河南,3.0
35000,河南,7.0
35001,河南,7.0
35002,河南,6.0
35003,河南,5.0
35004,河南,5.0
35005,河南,4.0
35006,河南,4.0
35007,河南,3.0
35008,河南,2.0
35009,河南,2.0
35010,河南,2.0
35011,河南,4.0
35012,河南,5.0
35013,河南,7.0
35014,河南,7.0
35015,河南,7.0
35016,河南,6.0
35017,河南,6.0
35018,河南,4.0
35019,河南,3.0
35020,河南,2.0
35021,河南,2.0
35022,河南,2.0
35023,河南,2.0
35024,河南,1.0
35025,河南,4.0
35026,河南,4.0
35027,河南,3.0
35028,河南,2.0
35029,河南,2.0
35030,河南,2.0
35031,河南,1.0
35032,河南,1.0
35033,河南,1.0
35034,河南,0.0
35035,河南,1.0
35036,河南,3.0
35037,河南,4.0
35038,河南,5.0
35039,河南,5.0
35040,河南,6.0
35041,河南,6.0
35042,河南,5.0
35043,河南,4.0
35044,河南,4.0
35045,河南,3.0
35046,河南,2.0
35047,河南,2.0
35048,河南,1.0
35049,河南,1.0
35050,河南,4.0
35051,河南,4.0
35052,河南,3.0
35053,河南,2.0
35054,河南,2.0
35055,河南,2.0
35056,河南,1.0
35057,河南,1.0
35058,河南,1.0
35059,河南,0.0
35060,河南,1.0
35061,河南,3.0
35062,河南,4.0
35063,河南,5.0
35064,河南,5.0
35065,河南,6.0
35066,河南,6.0
35067,河南,5.0
35068,河南,4.0
35069,河南,4.0
35070,河南,3.0
35071,河南,2.0
35072,河南,2.0
35073,河南,1.0
35074,河南,1.0
35075,河南,4.0
35076,河南,4.0
35077,河南,3.0
35078,河南,2.0
35079,河南,2.0
35080,河南,2.0
35081,河南,1.0
35082,河南,1.0
35083,河南,1.0
35084,河南,0.0
35085,河南,1.0
35086,河南,3.0
35087,河南,4.0
35088,河南,5.0
35089,河南,5.0
35090,河南,6.0
35091,河南,6.0
35092,河南,5.0
35093,河南,4.0
35094,河南,4.0
35095,河南,3.0
35096,河南,2.0
35097,河南,2.0
35098,河南,1.0
35099,河南,1.0
35100,河南,4.0
35101,河南,4.0
35102,河南,3.0
35103,河南,2.0
35104,河南,2.0
35105,河南,2.0
35106,河南,1.0
35107,河南,1.0
35108,河南,1.0
35109,河南,0.0
35110,河南,1.0
35111,河南,3.0
35112,河南,4.0
35113,河南,5.0
35114,河南,5.0
35115,河南,6.0
35116,河南,6.0
35117,河南,5.0
35118,河南,4.0
35119,河南,4.0
35120,河南,3.0
35121,河南,2.0
35122,河南,2.0
35123,河南,1.0
35124,河南,1.0
35125,河南,2.0
35126,河南,2.0
35127,河南,1.0
35128,河南,1.0
35129,河南,2.0
35130,河南,3.0
35131,河南,3.0
35132,河南,3.0
35133,河南,3.0
35134,河南,3.0
35135,河南,3.0
35136,河南,5.0
35137,河南,6.0
35138,河南,6.0
35139,河南,7.0
35140,河南,8.0
35141,河南,8.0
35142,河南,8.0
35143,河南,7.0
35144,河南,6.0
35145,河南,5.0
35146,河南,4.0
35147,河南,4.0
35148,河南,3.0
35149,河南,3.0
35150,河南,4.0
35151,河南,4.0
35152,河南,3.0
35153,河南,3.0
35154,河南,1.0
35155,河南,1.0
35156,河南,1.0
35157,河南,0.0
35158,河南,0.0
35159,河南,-2.0
35160,河南,1.0
35161,河南,6.0
35162,河南,8.0
35163,河南,9.0
35164,河南,9.0
35165,河南,10.0
35166,河南,9.0
35167,河南,9.0
35168,河南,7.0
35169,河南,5.0
35170,河南,4.0
35171,河南,3.0
35172,河南,4.0
35173,河南,2.0
35174,河南,3.0
35175,河南,1.0
35176,河南,1.0
35177,河南,-1.0
35178,河南,-1.0
35179,河南,-1.0
35180,河南,-1.0
35181,河南,1.0
35182,河南,1.0
35183,河南,0.0
35184,河南,0.0
35185,河南,2.0
35186,河南,5.0
35187,河南,6.0
35188,河南,7.0
35189,河南,8.0
35190,河南,8.0
35191,河南,8.0
35192,河南,7.0
35193,河南,6.0
35194,河南,4.0
35195,河南,3.0
35196,河南,2.0
35197,河南,1.0
35198,河南,1.0
35199,河南,0.0
35200,河南,3.0
35201,河南,3.0
35202,河南,3.0
35203,河南,3.0
35204,河南,2.0
35205,河南,2.0
35206,河南,1.0
35207,河南,0.0
35208,河南,-1.0
35209,河南,-1.0
35210,河南,-1.0
35211,河南,3.0
35212,河南,6.0
35213,河南,7.0
35214,河南,9.0
35215,河南,10.0
35216,河南,11.0
35217,河南,10.0
35218,河南,9.0
35219,河南,7.0
35220,河南,5.0
35221,河南,3.0
35222,河南,1.0
35223,河南,0.0
35224,河南,-1.0
35225,河南,3.0
35226,河南,2.0
35227,河南,1.0
35228,河南,1.0
35229,河南,1.0
35230,河南,0.0
35231,河南,3.0
35232,河南,4.0
35233,河南,4.0
35234,河南,4.0
35235,河南,4.0
35236,河南,5.0
35237,河南,6.0
35238,河南,6.0
35239,河南,7.0
35240,河南,8.0
35241,河南,8.0
35242,河南,8.0
35243,河南,7.0
35244,河南,6.0
35245,河南,5.0
35246,河南,4.0
35247,河南,3.0
35248,河南,4.0
35249,河南,4.0
35250,河南,2.0
35251,河南,1.0
35252,河南,0.0
35253,河南,-1.0
35254,河南,2.0
35255,河南,3.0
35256,河南,3.0
35257,河南,2.0
35258,河南,2.0
35259,河南,1.0
35260,河南,2.0
35261,河南,4.0
35262,河南,5.0
35263,河南,6.0
35264,河南,7.0
35265,河南,7.0
35266,河南,7.0
35267,河南,7.0
35268,河南,6.0
35269,河南,5.0
35270,河南,4.0
35271,河南,3.0
35272,河南,2.0
35273,河南,2.0
35274,河南,2.0
35275,河南,1.0
35276,河南,1.0
35277,河南,0.0
35278,河南,0.0
35279,河南,-1.0
35280,河南,-1.0
35281,河南,4.0
35282,河南,4.0
35283,河南,3.0
35284,河南,3.0
35285,河南,3.0
35286,河南,4.0
35287,河南,5.0
35288,河南,6.0
35289,河南,7.0
35290,河南,8.0
35291,河南,8.0
35292,河南,7.0
35293,河南,6.0
35294,河南,6.0
35295,河南,5.0
35296,河南,4.0
35297,河南,4.0
35298,河南,4.0
35299,河南,3.0
35300,河南,3.0
35301,河南,3.0
35302,河南,2.0
35303,河南,1.0
35304,河南,2.0
35305,河南,4.0
35306,河南,3.0
35307,河南,2.0
35308,河南,2.0
35309,河南,2.0
35310,河南,2.0
35311,河南,3.0
35312,河南,5.0
35313,河南,6.0
35314,河南,7.0
35315,河南,8.0
35316,河南,7.0
35317,河南,7.0
35318,河南,6.0
35319,河南,6.0
35320,河南,5.0
35321,河南,4.0
35322,河南,4.0
35323,河南,3.0
35324,河南,3.0
35325,河南,2.0
35326,河南,1.0
35327,河南,1.0
35328,河南,2.0
35329,河南,3.0
35330,河南,3.0
35331,河南,3.0
35332,河南,3.0
35333,河南,3.0
35334,河南,3.0
35335,河南,5.0
35336,河南,6.0
35337,河南,6.0
35338,河南,7.0
35339,河南,8.0
35340,河南,8.0
35341,河南,8.0
35342,河南,7.0
35343,河南,6.0
35344,河南,5.0
35345,河南,4.0
35346,河南,4.0
35347,河南,3.0
35348,河南,3.0
35349,河南,2.0
35350,河南,2.0
35351,河南,1.0
35352,河南,1.0
35353,河南,2.0
35354,河南,3.0
35355,河南,3.0
35356,河南,3.0
35357,河南,3.0
35358,河南,3.0
35359,河南,3.0
35360,河南,5.0
35361,河南,6.0
35362,河南,6.0
35363,河南,7.0
35364,河南,8.0
35365,河南,8.0
